FOODON_03411349,calf,,calf,,,,,lateral mammillary nucleus,,,FOODON_03530126,hampe,,
FOODON_03411350,peach,,peach,,,,,atlanto-axial joint,,,FOODON_03530127,plat-de-cote,,
FOODON_03411351,wax bean,,wax bean,,,,,mylohyoid muscle,,,FOODON_03530128,poitrine,,
FOODON_03411352,cassava,,cassava,,,,,minor duodenal papilla,,,FOODON_03530129,collier,,
FOODON_03411353,hungarian wax pepper,,hungarian wax pepper,,,,,caudal principal ray,,,FOODON_03530130,basses-cotes,,
FOODON_03411354,sand lance,,sand lance,,,,,median nerve,,,FOODON_03530131,raquette,,
FOODON_03411355,vanilla,,vanilla,,,,,obsolete vagal ganglion,,,FOODON_03530132,gite avant,,
FOODON_03411356,allspice,,allspice,,,,,phalanx number,,,FOODON_03530133,jumeau,,
FOODON_03411358,triticale,,triticale,,,,,obsolete slow muscle cell somite 23,,,FOODON_03530134,marcreuse,,
FOODON_03411359,alfalfa,,alfalfa,,,,,ocular segment,,,FOODON_03530135,quartier arriere,,
FOODON_03411360,acerola,,acerola,,,,,temporal artery,,,FOODON_03530136,cuisse,,
FOODON_03411361,succotash,,succotash,,,,,anterior nasal spine of maxilla,,,FOODON_03530137,gite arriere,,
FOODON_03411362,rock bass,,rock bass,,,,,epineural 3,,,FOODON_03530138,semelle,,
FOODON_03411364,rhubarb,,rhubarb,,,,,hypoglossal nerve root,,,FOODON_03530139,tranche (meat cut),,
FOODON_03411365,"fish, bony",,"fish, bony",,,,,obsolete labial gland,,,FOODON_03530140,tranche grasse,,
FOODON_03411366,carob bean,,carob bean,,,,,antler velvet,,,FOODON_03530141,aloyau,,
FOODON_03411367,broad bean,,broad bean,,,,,intercalarium,,,FOODON_03530142,entre-cote,,
FOODON_03411368,pinto bean,,pinto bean,,,,,genital labium,,,FOODON_03530143,faux-filet,,
FOODON_03411369,kohlrabi,,kohlrabi,,,,,falx cerebelli,,,FOODON_03530144,filet,,
FOODON_03411370,sugar beet,,sugar beet,,,,,prevertebral muscle of neck,,,FOODON_03530145,rumsteck,,
FOODON_03411371,green bean,,green bean,,,,,obsolete regional part of sacral spinal cord gray matter,,,FOODON_03530146,cut of meat,,
FOODON_03411372,sieva bean,,sieva bean,,,,,midgut region of duodenum,,,FOODON_03530147,"cheese rind, natural",,
FOODON_03411374,crustacean,,crustacean,,,,,firmisternal girdle,,,FOODON_03530148,"cheese rind, artificial",,
FOODON_03411375,wild rice,,wild rice,,,,,deltoid pre-muscle mass,,,FOODON_03530150,"grade a, europe",,
FOODON_03411376,skipjack tuna,,skipjack tuna,,,,,migrating epithelium,,,FOODON_03530151,biotechnologically derived food,,
FOODON_03411377,angelica,,angelica,,,,,interparietal bone primordium,,,FOODON_03530152,agricultural production environment,,
FOODON_03411378,sugar cane,,sugar cane,,,,,nucleus recessus preopticus,,,FOODON_03530153,wild or gathered,,
FOODON_03411379,field corn,,field corn,,,,,somite 17,,,FOODON_03530154,domestic or cultivated,,
FOODON_03411380,vegetable corn,,vegetable corn,,,,,pyramidalis,,,FOODON_03530155,tail,,
FOODON_03411381,coriander,,coriander,,,,,posterior intercostal vein,,,FOODON_03530156,cut of poultry meat,,
FOODON_03411382,partridge,,partridge,,,,,processus ascendens plectri,,,FOODON_03530157,wing (poultry meat cut),,
FOODON_03411383,swordfish family,,swordfish family,,,,,basal plate medulla oblongata,,,FOODON_03530158,breast (poultry meat cut),,
FOODON_03411384,lingcod,,lingcod,,,,,organismal segment,,,FOODON_03530159,leg (poultry meat cut),,
FOODON_03411385,collard,,collard,,,,,pectoral glands,,,FOODON_03530160,thigh (poultry meat cut),,
FOODON_03411386,wintergreen,,wintergreen,,,,,obsolete predominantly gray regional part of dentate nucleus,,,FOODON_03530161,sugar content (eurocode2),,
FOODON_03411387,truffle,,truffle,,,,,prezygapophysis of sacral vertebra,,,FOODON_03530162,sugar content > 50%,,
FOODON_03411388,youngberry,,youngberry,,,,,mucosa of main bronchus,,,FOODON_03530163,sugar content 30-50%,,
FOODON_03411389,squirrel,,squirrel,,,,,inferior occipital sulcus,,,FOODON_03530164,sugar content < 30%,,
FOODON_03411390,lettuce,,lettuce,,,,,temporal fenestra,,,FOODON_03530165,alcohol content (eurocode2),,
FOODON_03411392,sardinella,,sardinella,,,,,ventro-caudal cluster,,,FOODON_03530166,alcohol content > 5%,,
FOODON_03411393,strawberry,,strawberry,,,,,intermaxillary gland (sensu Osteolepiformes),,,FOODON_03530167,alcohol content 3.1-5%,,
FOODON_03411394,gooseberry,,gooseberry,,,,,extraembryonic endoderm,,,FOODON_03530168,alcohol content 1-3%,,
FOODON_03411395,mung bean,,mung bean,,,,,nymph stage,,,FOODON_03530169,alcohol content < 1%,,
FOODON_03411396,menhaden,,menhaden,,,,,left subclavian artery,,,FOODON_03530170,alcohol content > 9%,,
FOODON_03411397,lima bean,,lima bean,,,,,intercalated duct of salivary gland,,,FOODON_03530171,alcohol content < 9%,,
FOODON_03411398,walleye pike,,walleye pike,,,,,intercalar,,,FOODON_03530172,oil content (eurocode2),,
FOODON_03411399,pike perch,,pike perch,,,,,supraneural 7 bone,,,FOODON_03530173,oil content > 50%,,
FOODON_03411400,pokeweed,,pokeweed,,,,,exoccipital-atlas joint,,,FOODON_03530174,oil content 25-50%,,
FOODON_03411401,loganberry,,loganberry,,,,,gustatory pore,,,FOODON_03530175,oil content < 25%,,
FOODON_03411402,alewife,,alewife,,,,,preacetabular process,,,FOODON_03530176,food content range (europe),,
FOODON_03411403,european elder,,european elder,,,,,glenoid fossa,,,FOODON_03530177,fat content (eurocode2),,
FOODON_03411404,cucumber,,cucumber,,,,,sacral spinal cord,,,FOODON_03530178,fat content > 4%,,
FOODON_03411405,buckwheat,,buckwheat,,,,,obsolete podocyte,,,FOODON_03530179,fat content 3-4%,,
FOODON_03411406,cabbage,,cabbage,,,,,internal thoracic vein,,,FOODON_03530180,fat content 1-2.9%,,
FOODON_03411407,european blackberry,,european blackberry,,,,,radius endochondral element,,,FOODON_03530181,fat content < 1%,,
FOODON_03411408,abalone,,abalone,,,,,dorsal fin distal radial element 2,,,FOODON_03530182,fat content > 5%,,
FOODON_03411409,crappie,,crappie,,,,,lower hypural set,,,FOODON_03530183,fat content < 5%,,
FOODON_03411410,butterfish,,butterfish,,,,,middle meningeal artery,,,FOODON_03530184,fat content > 30%,,
FOODON_03411411,needlefish,,needlefish,,,,,lateral mesethmoid wing,,,FOODON_03530185,fat content 15-30%,,
FOODON_03411412,paddlefish,,paddlefish,,,,,hindbrain neural rod,,,FOODON_03530186,fat content < 15%,,
FOODON_03411413,rutabaga,,rutabaga,,,,,pars glenoidalis of quadratojugal,,,FOODON_03530187,fat content > 3%,,
FOODON_03411414,herring,,herring,,,,,P5 area of pallium (Myxiniformes),,,FOODON_03530188,fat content 1-3%,,
FOODON_03411415,asparagus,,asparagus,,,,,stylus of pars media plectri,,,FOODON_03530189,fat content >= 3.5%,,
FOODON_03411416,pistachio,,pistachio,,,,,central artery,,,FOODON_03530190,fat content < 3.5%,,
FOODON_03411417,california needlefish,,california needlefish,,,,,parasympathetic nerve,,,FOODON_03530191,fat content > 50%,,
FOODON_03411418,hard wheat,,hard wheat,,,,,rhombomere 3 roof plate,,,FOODON_03530192,fat content 30-50%,,
FOODON_03411419,sunfish,,sunfish,,,,,cotyledonary placenta,,,FOODON_03530193,fat content < 30%,,
FOODON_03411421,soft wheat,,soft wheat,,,,,right lung bronchiole,,,FOODON_03530194,fat content > 60%,,
FOODON_03411422,sheepshead,,sheepshead,,,,,nursing stage,,,FOODON_03530195,fat content 46-60%,,
FOODON_03411423,cod,,cod,,,,,avian uterine tube isthmus,,,FOODON_03530196,fat content 30-45%,,
FOODON_03411425,turmeric,,turmeric,,,,,foramen magnum,,,FOODON_03530197,fat content 31-45%,,
FOODON_03411426,mackerel family,,mackerel family,,,,,entorhinal cortex,,,FOODON_03530198,"fat content > 80%, > 25% pufa",,
FOODON_03411427,swordfish,,swordfish,,,,,tarsal gland,,,FOODON_03530199,"fat content > 80%, < 25% pufa",,
FOODON_03411428,dandelion,,dandelion,,,,,thoracic spinal cord white matter,,,FOODON_03530200,"fat content 50-80%, < 25% pufa",,
FOODON_03411429,mandarin orange,,mandarin orange,,,,,genital disc primordium,,,FOODON_03530201,"fat content 50-80%, > 25% pufa",,
FOODON_03411430,argentine,,argentine,,,,,stomach smooth muscle circular layer,,,FOODON_03530202,"fat content < 50%, > 35% pufa",,
FOODON_03411431,greenling,,greenling,,,,,renal portal system,,,FOODON_03530203,"fat content < 50%, < 35% pufa",,
FOODON_03411432,wreckfish,,wreckfish,,,,,superficial feature part of forebrain,,,FOODON_03530204,semidomestic or semiwild,,
FOODON_03411433,shellfish,,shellfish,,,,,orbital fat pad,,,FOODON_03530206,production environment,,
FOODON_03411434,spearmint,,spearmint,,,,,obsolete episternum,,,FOODON_03530207,growing condition,,
FOODON_03411435,juneberry,,juneberry,,,,,cremaster muscle,,,FOODON_03530208,outdoor/open-air growing condition,,
FOODON_03411436,nectarine,,nectarine,,,,,base of prostate,,,FOODON_03530209,conventional outdoor/open-air production growing condition,,
FOODON_03411437,sablefish,,sablefish,,,,,caudal octaval nerve sensory nucleus,,,FOODON_03530210,organic outdoor/open-air production growing condition,,
FOODON_03411438,black sea bass,,black sea bass,,,,,head of femur,,,FOODON_03530211,under glass/protected growing condition,,
FOODON_03411439,plantain musa,,plantain (musa),,,,,proximal epiphysis of phalanx,,,FOODON_03530212,conventional under glass/protected production growing condition,,
FOODON_03411440,saithe,,saithe,,,,,mucosa of ethmoidal sinus,,,FOODON_03530213,organic under glass/protected production growing condition,,
FOODON_03411441,haddock,,haddock,,,,,lateral floor plate,,,FOODON_03530214,hydroponic growing condition,,
FOODON_03411442,red hake,,red hake,,,,,larval segment,,,FOODON_03530217,tenderloin,,
FOODON_03411443,broccoli,,broccoli,,,,,pelvic fin distal radial cartilage 3,,,FOODON_03530218,presence of packing medium,,
FOODON_03411444,chervil,,chervil,,,,,angle of scapula,,,FOODON_03530219,drained,,
FOODON_03411446,escarole,,escarole,,,,,pedal digit 1 phalanx,,,FOODON_03530220,not drained,,
FOODON_03411447,persimmon,,persimmon,,,,,superior corona radiata,,,FOODON_03530221,haccp guide,,
FOODON_03411448,sorghum,,sorghum,,,,,mesothoracic segment,,,FOODON_03530222,anisakis infestation,,
FOODON_03411449,peppermint,,peppermint,,,,,orbitosphenoid-lateral ethmoid joint,,,FOODON_03530223,amnesic shellfish poisoning,,
FOODON_03411450,opossum,,opossum,,,,,inferior branch of oculomotor nerve,,,FOODON_03530224,ciguatoxic,,
FOODON_03411451,macadamia,,macadamia,,,,,obsolete regional part of red nucleus,,,FOODON_03530225,chimaeroid poisoning,,
FOODON_03411452,soybean,,soybean,,,,,skeletal muscle tissue of mylohyoid,,,FOODON_03530226,clupeotoxic poisoning,,
FOODON_03411453,butternut,,butternut,,,,,inferior suprarenal artery,,,FOODON_03530227,diphyllobothrium infestation,,
FOODON_03411454,popcorn,,popcorn,,,,,epiphysial cluster,,,FOODON_03530228,diarrhetic shellfish poisoning,,
FOODON_03411455,land snail,,land snail,,,,,cerebellum internal granule cell layer,,,FOODON_03530229,hazard 1,,
FOODON_03411456,pumpkin,,pumpkin,,,,,obsolete preodontoblast,,,FOODON_03530230,hazard 2,,
FOODON_03411457,chicken,,chicken,,,,,velum feeding organ,,,FOODON_03530231,hazard 3,,
FOODON_03411458,eggplant,,eggplant,,,,,arcus praeoccipitalis,,,FOODON_03530232,hazard 4,,
FOODON_03411459,saffron,,saffron,,,,,urodermal bone,,,FOODON_03530233,hazard 5,,
FOODON_03411460,pheasant,,pheasant,,,,,bronchial process,,,FOODON_03530234,hazard 6,,
FOODON_03411461,raccoon,,raccoon,,,,,superior part of vestibular ganglion,,,FOODON_03530235,hazard 7,,
FOODON_03411462,zucchini,,zucchini,,,,,sacral dorsal root ganglion,,,FOODON_03530236,hazard 8,,
FOODON_03411463,brazil nut,,brazil nut,,,,,posterolingual region,,,FOODON_03530237,hazard 9,,
FOODON_03411464,star anise,,star anise,,,,,nasion,,,FOODON_03530238,hazard 10,,
FOODON_03411465,sturgeon,,sturgeon,,,,,common plantar digital vein,,,FOODON_03530239,ichthyoallyeinotoxic poisoning,,
FOODON_03411466,artichoke,,artichoke,,,,,crista supraorbitalis,,,FOODON_03530240,ichthyocrinotoxic poisoning,,
FOODON_03411468,spanish lime,,spanish lime,,,,,anterior thalamic peduncle,,,FOODON_03530241,ichthyohepatotoxic poisoning,,
FOODON_03411469,tarragon,,tarragon,,,,,attaches_to_part_of,,,FOODON_03530242,ichthyootoxic poisoning,,
FOODON_03411470,avocado,,avocado,,,,,aryepiglotticus muscle,,,FOODON_03530243,lead poisoning,,
FOODON_03411471,european cantaloupe,,european cantaloupe,,,,,symphysis maxillaris,,,FOODON_03530244,sodium tripolyphosphate,,
FOODON_03411472,cinnamon,,cinnamon,,,,,lateral side of chest,,,FOODON_03530245,nematode infestation,,
FOODON_03411473,tangelo,,tangelo,,,,,pair of nares,,,FOODON_03530246,neurotoxic shellfish poisoning,,
FOODON_03411474,comello,,comello,,,,,dorsal fin pterygiophore,,,FOODON_03530247,paralytic shellfish poisoning,,
FOODON_03411475,pompano,,pompano,,,,,lumbar division of spinal cord central canal,,,FOODON_03530248,scombrotoxic,,
FOODON_03411476,buffalo,,buffalo,,,,,upper eyelid mesenchyme,,,FOODON_03530249,tetrodotoxic poisoning,,
FOODON_03411477,sweetsop,,sweetsop,,,,,acetabular depression,,,FOODON_03530250,chlorinated biphenyl,,
FOODON_03411478,scallion,,scallion,,,,,manual digit 3 digitopodial skeleton,,,FOODON_03530251,genetically modified food,,
FOODON_03411479,brown trout,,brown trout,,,,,pedal digit 1,,,FOODON_03530252,external fat trimmed to 1/8 inch,,
FOODON_03411480,soursop,,soursop,,,,,pineal foramen,,,FOODON_03530253,organic growing condition,,
FOODON_03411481,antelope,,antelope,,,,,lesser omentum,,,FOODON_03530254,protected geographical status (pgs),,
FOODON_03411482,natal plum,,natal plum,,,,,ventral nerve cord,,,FOODON_03530255,protected designation of origin (pdo),,
FOODON_03411483,parsnip,,parsnip,,,,,Schreckstoff,,,FOODON_03530256,protected geographical indication (pgi),,
FOODON_03411484,pineapple,,pineapple,,,,,upper jaw molar epithelium,,,FOODON_03530257,traditional speciality guaranteed (tsg),,
FOODON_03411485,sugar palm,,sugar palm,,,,,deep circumflex iliac artery,,,FOODON_03530258,controlled origin denomination (doc),,
FOODON_03411486,field pea,,field pea,,,,,mentomeckelian,,,FOODON_03530259,food content range (eurocode2),,
FOODON_03411487,sweet pea,,sweet pea,,,,,lamina IV of gray matter of spinal cord,,,FOODON_03530260,"fat content, milk and milk products (eurocode2)",,
FOODON_03411488,sweet crabapple,,sweet crabapple,,,,,mineralized cartilage tissue,,,FOODON_03530261,"fat content, oil, fats and their products (eurocode2)",,
FOODON_03411489,scallop,,scallop,,,,,supravaginal part of cervix,,,FOODON_03530263,"fat content, fish",,
FOODON_03411490,american dewberry,,american dewberry,,,,,obsolete dorsal zone of D,,,FOODON_03530264,fat content <=3%,,
FOODON_03411491,blueberry,,blueberry,,,,,main lactiferous duct,,,FOODON_03530265,"fat content, meat",,
FOODON_03411492,watercress,,watercress,,,,,lip skeletal muscle,,,FOODON_03530266,fat content >10%,,
FOODON_03411493,sassafras,,sassafras,,,,,ventral pallium,,,FOODON_03530267,fat content <=10%,,
FOODON_03411494,raspberry,,raspberry,,,,,lamina VIII of gray matter of spinal cord,,,FOODON_03530268,adjunct characteristics of plants,,
FOODON_03411495,rosemary,,rosemary,,,,,intermediate gastric gland,,,FOODON_03530269,color of fruit or vegetable flesh,,
FOODON_03411496,grouper,,grouper,,,,,medial pallium,,,FOODON_03530270,pink flesh,,
FOODON_03411497,snow crab,,snow crab,,,,,obsolete fast muscle cell somite 12,,,FOODON_03530271,green flesh,,
FOODON_03411498,king crab,,king crab,,,,,olfactory cortex,,,FOODON_03530272,gold flesh,,
FOODON_03411499,arrowleaf elephant's ear,,arrowleaf elephant's ear,,,,,posterior cingulate cortex,,,FOODON_03530273,yellow flesh,,
FOODON_03411500,deer family,,deer family,,,,,trachea basal lamina,,,FOODON_03530274,white flesh,,
FOODON_03411501,mulberry,,mulberry,,,,,murine forestomach,,,FOODON_03530275,red flesh,,
FOODON_03411502,ugli fruit,,ugli fruit,,,,,tenuitas cristaeformis,,,FOODON_03530276,purple flesh,,
FOODON_03411503,lake trout,,lake trout,,,,,intracranial diverticulum of swimbladder,,,FOODON_03530277,blue flesh,,
FOODON_03411504,breadfruit,,breadfruit,,,,,cricopharyngeal ligament,,,FOODON_03530278,color of fruit or vegetable skin,,
FOODON_03411505,lobster,,lobster,,,,,Brodmann (1909) area 21,,,FOODON_03530279,pink skin,,
FOODON_03411506,albacore,,albacore,,,,,medial ligament of ankle joint,,,FOODON_03530280,green skin,,
FOODON_03411507,grapefruit,,grapefruit,,,,,lateral vaginal canal,,,FOODON_03530281,gold skin,,
FOODON_03411508,american cranberry,,american cranberry,,,,,middle thyroid vein,,,FOODON_03530282,yellow skin,,
FOODON_03411509,reindeer,,reindeer,,,,,oviducal vein,,,FOODON_03530283,white skin,,
FOODON_03411510,snapper,,snapper,,,,,stria of neuraxis,,,FOODON_03530284,red skin,,
FOODON_03411511,dover sole,,dover sole,,,,,obsolete muscle pioneer somite 12,,,FOODON_03530285,purple skin,,
FOODON_03411512,bluefish,,bluefish,,,,,manual digit 1 metacarpus pre-cartilage condensation,,,FOODON_03530286,blue skin,,
FOODON_03411513,chinese radish,,chinese radish,,,,,prostate gland dorsal lobe,,,FOODON_03530287,black skin,,
FOODON_03411514,octopus,,octopus,,,,,diencephalic part of interventricular foramen,,,FOODON_03530288,brown skin,,
FOODON_03411515,poppy,,poppy,,,,,pampiniform plexus,,,FOODON_03530289,orange skin,,
FOODON_03411516,king mackerel,,king mackerel,,,,,Sertoli cell barrier,,,FOODON_03530290,orange flesh,,
FOODON_03411517,hops,,hops,,,,,posterior surface of head,,,FOODON_03530291,organic production,,
FOODON_03411518,billfish family,,billfish family,,,,,vertebral element 3,,,FOODON_03530292,free-range,,
FOODON_03411519,wolffish,,wolffish,,,,,tertiary lactiferous duct,,,FOODON_03530293,shank (meat),,
FOODON_03411520,tilefish,,tilefish,,,,,lateral superior olivary nucleus,,,XXXX,YYYYY,,
FOODON_03411521,sailfish,,sailfish,,,,,fifth thoracic dorsal root ganglion,,,FOODON_03411733,swamp cabbage plant,,
FOODON_03411523,sand pear,,sand pear,,,,,nasalis muscle,,,FOODON_03411305,coffee plant,,
FOODON_03411524,sea bass family,,sea bass family,,,,,vertebra 6 - vertebra 7 joint,,,FOODON_03412503,nutsedge plant,,
FOODON_03411527,muskrat,,muskrat,,,,,pterygomaxillary fissure,,,FOODON_03412126,coffee or tea plant,,
FOODON_03411528,edible currant,,edible currant,,,,,postcommissural fornix of brain,,,FOODON_03412848,eubacteriales used,,
FOODON_03411529,apricot,,apricot,,,,,obsolete predominantly gray regional part of medullary raphe nuclear complex,,,FOODON_03413733,white-fringe gigantochloa plant,,
FOODON_03411530,kumquat,,kumquat,,,,,Brodmann (1909) area 33,,,FOODON_03412040,juniper plant,,
FOODON_03411531,pimiento pepper,,pimiento pepper,,,,,accessory olfactory bulb,,,FOODON_03411294,chive plant,,
FOODON_03411532,halibut,,halibut,,,,,uterine horn,,,FOODON_03411752,eppaw plant,,
FOODON_03411533,european filbert,,european filbert,,,,,ceratobranchial 1 cartilage,,,FOODON_03411133,persian melon plant,,
FOODON_03411534,yellowtail,,yellowtail,,,,,exudate,,,FOODON_03414330,agretti plant,,
FOODON_03411535,agave,,agave,,,,,epithelium of submandibular gland,,,FOODON_03411708,hawthorn plant,,
FOODON_03411536,coconut palm,,coconut palm,,,,,left lung lobe,,,FOODON_03414358,chinese persimmon plant,,
FOODON_03411537,white-tailed deer,,white-tailed deer,,,,,digit 8 digitopodial skeleton,,,FOODON_03411178,"grape, muscat (plant)",,
FOODON_03411538,shallot,,shallot,,,,,epibranchial 3-pharyngobranchial 4 joint,,,FOODON_03480020,food packing medium,,
FOODON_03411539,stone fruit,,stone fruit,,,,,braincase and auditory apparatus,,,FOODON_03412762,wild custard apple plant,,
FOODON_03411540,barracuda,,barracuda,,,,,hypophyseal tube,,,FOODON_03412556,cherry pepper plant,,
FOODON_03411542,oregano,,oregano,,,,,baleen plate,,,FOODON_03411517,hops plant,,
FOODON_03411543,beech,,beech,,,,,sacro-iliac joint,,,FOODON_03413441,edible canna plant,,
FOODON_03411544,chestnut,,chestnut,,,,,obsolete ventral oblique branchial muscle,,,FOODON_03411530,kumquat plant,,
FOODON_03411545,jackfruit,,jackfruit,,,,,subocular groove,,,FOODON_03414325,beefsteak tomato plant,,
FOODON_03411546,kawakawa,,kawakawa,,,,,medial tarsal artery,,,FOODON_03411719,gourd plant,,
FOODON_03411547,sunflower,,sunflower,,,,,head fold of embryonic disc,,,FOODON_03414195,devil's-claw plant,,
FOODON_03411548,safflower,,safflower,,,,,basihyal,,,FOODON_03413414,marsh marigold plant,,
FOODON_03411549,caraway,,caraway,,,,,posterior lobe of cerebellum,,,FOODON_03411642,purslane plant,,
FOODON_03411550,parsley,,parsley,,,,,medial surface of mandible,,,FOODON_03412805,guarea plant,,
FOODON_03411551,salsify,,salsify,,,,,labium majora,,,FOODON_03412062,naranjilla plant,,
FOODON_03411552,chicory,,chicory,,,,,intercalated amygdaloid nuclei,,,FOODON_03414189,true senna plant,,
FOODON_03411553,hickory,,hickory,,,,,elbow joint,,,FOODON_03413707,garden parley plant,,
FOODON_03411554,argentine anchovy,,argentine anchovy,,,,,cavity of right ventricle,,,FOODON_03412462,chinese swamp cabbage plant,,
FOODON_03411555,phaseolus vulgaris,,phaseolus vulgaris,,,,,tegmen tympani,,,FOODON_03411629,rambutan plant,,
FOODON_03411556,"cassia, batavia",,"cassia, batavia",,,,,corpuscles of Stannius,,,FOODON_03412043,fonio plant,,
FOODON_03411557,yellow perch,,yellow perch,,,,,post-axial region,,,FOODON_03414299,spinu sowthistle plant,,
FOODON_03411558,sardine,,sardine,,,,,ramus muscularis of vagus nerve,,,FOODON_03412057,rooibos plant,,
FOODON_03411559,dwarf banana,,dwarf banana,,,,,fenestra precerebralis,,,FOODON_03411611,brussels sprout plant,,
FOODON_03411560,navy or pea bean,,navy or pea bean,,,,,cerebral peduncle,,,FOODON_03411707,babassu palm plant,,
FOODON_03411561,red banana,,red banana,,,,,obsolete oocyte stage I,,,FOODON_03414354,orangelo plant,,
FOODON_03411562,fordhook lima bean,,fordhook lima bean,,,,,digit 6,,,FOODON_03413395,java apple plant,,
FOODON_03411563,poultry or game bird,,poultry or game bird,,,,,epiphysis of radius,,,FOODON_03412919,perilla plant,,
FOODON_03411564,food source,,food source,,,,,archenteron,,,FOODON_03412836,soapberry plant,,
FOODON_03411565,whitefish or cisco,,whitefish or cisco,,,,,anterior dorsomedial process of autopalatine,,,FOODON_03413487,tree onion plant,,
FOODON_03411566,leafy vegetable,,leafy vegetable,,,,,risorius muscle,,,FOODON_03412662,marmalade box plant,,
FOODON_03411567,bean vegetable,,bean (vegetable),,,,,cavity of feather shaft,,,FOODON_03411360,acerola plant,,
FOODON_03411568,apple banana,,apple banana,,,,,stratum lacunosum-moleculare of caudal CA3,,,FOODON_03414221,true muskmelon plant,,
FOODON_03411569,chanterelle,,chanterelle,,,,,tail intervertebral disc,,,FOODON_03412273,lemon grass plant,,
FOODON_03411570,chub mackerel,,chub mackerel,,,,,pelvic fin distal radial bone,,,FOODON_03411536,coconut palm plant,,
FOODON_03411571,atlantic spanish mackerel,,atlantic spanish mackerel,,,,,medial medullary lamina of globus pallidus,,,FOODON_03412036,star apple plant,,
FOODON_03411572,"cinnamon, chinese",,"cinnamon, chinese",,,,,ischiocavernosus muscle,,,FOODON_03412456,pak kard plant,,
FOODON_03411573,"fish, atheriniform",,"fish, atheriniform",,,,,puboischiofemoralis externus muscle,,,FOODON_03413479,verbena plant,,
FOODON_03411574,"fish, anguilliform",,"fish, anguilliform",,,,,tube foot ampulla,,,FOODON_03412420,ivy gourd plant,,
FOODON_03411575,pacific herring,,pacific herring,,,,,obsolete preameloblast,,,FOODON_03411254,clover plant,,
FOODON_03411576,woodchuck,,woodchuck,,,,,mushroom body,,,FOODON_03413419,kersting's groundnut plant,,
FOODON_03411577,"field corn, white",,"field corn, white",,,,,cuneus cortex,,,FOODON_03411298,quince plant,,
FOODON_03411578,santa claus melon,,santa claus melon,,,,,musculus retractor bulbi,,,FOODON_03413738,levant cotton plant,,
FOODON_03411579,vegetable-producing plant,,vegetable-producing plant,,,,,trigeminal sensory nucleus,,,FOODON_03412044,chokecherry plant,,
FOODON_03411580,"field corn, yellow",,"field corn, yellow",,,,,postcleithral scale@en,,,FOODON_03411675,greengage plum plant,,
FOODON_03411581,"fish, perciform",,"fish, perciform",,,,,torus semicircularis,,,FOODON_03413377,legume animal feed plant,,
FOODON_03411582,honeydew melon,,honeydew melon,,,,,larynx epithelium,,,FOODON_03411279,cola plant,,
FOODON_03411583,deer,,deer,,,,,posterior stroma of cornea,,,FOODON_03411636,taro plant,,
FOODON_03411584,european chestnut,,european chestnut,,,,,adductor mandibulae,,,FOODON_03413380,lespedeza plant,,
FOODON_03411585,"peach, freestone",,"peach, freestone",,,,,cervical cavity,,,FOODON_03411418,hard wheat plant,,
FOODON_03411586,atlantic herring,,atlantic herring,,,,,obsolete predominantly gray regional part of neostriatum,,,FOODON_03411919,catjang bean plant,,
FOODON_03411587,atlantic salmon,,atlantic salmon,,,,,ventral mesentery,,,FOODON_03411469,tarragon plant,,
FOODON_03411588,black gram bean,,black gram bean,,,,,submandibular gland primordium,,,FOODON_03411313,rye plant,,
FOODON_03411589,greenland halibut,,greenland halibut,,,,,blood feather,,,FOODON_03412746,european rowan plant,,
FOODON_03411590,"cinnamon, saigon",,"cinnamon, saigon",,,,,right extraembryonic umbilical artery,,,FOODON_03414331,prickly saltwort plant,,
FOODON_03411591,rock cornish fowl,,rock cornish fowl,,,,,nucleus lentiformis thalamus,,,FOODON_03413712,plantain plant,,
FOODON_03411592,"fish, salmoniform",,"fish, salmoniform",,,,,dorsolateral fasciculus of medulla,,,FOODON_03414226,sugar melon plant,,
FOODON_03411593,"peach, clingstone",,"peach, clingstone",,,,,coronary sinus valve,,,FOODON_03411193,sour orange plant,,
FOODON_03411594,"fish, cypriniform",,"fish, cypriniform",,,,,periocular mesenchyme,,,FOODON_03412966,littleleaf linden plant,,
FOODON_03411595,"vegetable corn, yellow",,"vegetable corn, yellow",,,,,obsolete presumptive dorsal mesoderm,,,FOODON_00001273,spinach plant,,
FOODON_03411596,stone pine,,stone pine,,,,,superior rectus extraocular muscle,,,FOODON_03412771,sweet dattock plant,,
FOODON_03411597,"vegetable corn, white",,"vegetable corn, white",,,,,atlantal cotyle,,,FOODON_03411171,turnip greens plant,,
FOODON_03411598,"fish, siluriform",,"fish, siluriform",,,,,posterior column of fornix,,,FOODON_03414067,flathead catfish genus,,
FOODON_03411599,core or pome fruit,,core or pome fruit,,,,,pharyngeal pouches 2-6,,,FOODON_03411413,rutabaga plant,,
FOODON_03411601,"fish, clupeiform",,"fish, clupeiform",,,,,anteroventral nucleus of thalamus,,,FOODON_03411101,bitter melon plant,,
FOODON_03411603,white asparagus,,white asparagus,,,,,cutaneus magnus,,,FOODON_03411478,scallion plant,,
FOODON_03411604,green asparagus,,green asparagus,,,,,hypaxial region somite 26,,,FOODON_03411449,peppermint plant,,
FOODON_03411606,triple succotash,,triple succotash,,,,,hyomandibula-opercle joint,,,FOODON_03412049,nevada jointfir plant,,
